instance_id,seed_transpiler,optimization_level,layout_method,seed_simulator,shots,method,score,transpiled_depth,transpiled_size
maxcut_test,0,1,sabre,8,32,RandomBaseline,3.75,4,20
maxcut_test,0,1,sabre,9,32,RandomBaseline,2.84375,4,20
maxcut_test,0,1,sabre,10,32,RandomBaseline,3.53125,4,20
maxcut_test,0,1,sabre,11,32,RandomBaseline,3.28125,4,20
maxcut_test,0,1,sabre,12,32,RandomBaseline,3.40625,4,20
maxcut_test,0,1,sabre,13,32,RandomBaseline,3.09375,4,20
maxcut_test,0,1,sabre,14,32,RandomBaseline,3.4375,4,20
maxcut_test,0,1,sabre,15,32,RandomBaseline,3.5625,4,20
maxcut_test,0,1,sabre,16,32,RandomBaseline,3.71875,4,20
maxcut_test,0,1,sabre,17,32,RandomBaseline,3.625,4,20
maxcut_test,0,1,sabre,18,32,RandomBaseline,3.375,4,20
maxcut_test,0,1,sabre,19,32,RandomBaseline,3.90625,4,20
maxcut_test,0,1,sabre,0,64,RandomBaseline,3.5,4,20
maxcut_test,0,1,sabre,1,64,RandomBaseline,3.34375,4,20
maxcut_test,0,1,sabre,2,64,RandomBaseline,3.875,4,20
maxcut_test,0,1,sabre,3,64,RandomBaseline,3.546875,4,20
maxcut_test,0,1,sabre,4,64,RandomBaseline,3.5,4,20
maxcut_test,0,1,sabre,5,64,RandomBaseline,3.3125,4,20
maxcut_test,0,1,sabre,6,64,RandomBaseline,3.5,4,20
maxcut_test,0,1,sabre,7,64,RandomBaseline,3.375,4,20
maxcut_test,0,1,sabre,8,64,RandomBaseline,3.625,4,20
maxcut_test,0,1,sabre,9,64,RandomBaseline,3.140625,4,20
maxcut_test,0,1,sabre,10,64,RandomBaseline,3.578125,4,20
maxcut_test,0,1,sabre,11,64,RandomBaseline,3.390625,4,20
maxcut_test,0,1,sabre,12,64,RandomBaseline,3.46875,4,20
maxcut_test,0,1,sabre,13,64,RandomBaseline,3.34375,4,20
maxcut_test,0,1,sabre,14,64,RandomBaseline,3.40625,4,20
maxcut_test,0,1,sabre,15,64,RandomBaseline,3.453125,4,20
maxcut_test,0,1,sabre,16,64,RandomBaseline,3.515625,4,20
maxcut_test,0,1,sabre,17,64,RandomBaseline,3.53125,4,20
maxcut_test,0,1,sabre,18,64,RandomBaseline,3.40625,4,20
maxcut_test,0,1,sabre,19,64,RandomBaseline,3.84375,4,20
maxcut_test,0,1,sabre,0,256,RandomBaseline,3.375,4,20
maxcut_test,0,1,sabre,1,256,RandomBaseline,3.46875,4,20
